  social security funds,Deposits from non-residents
2018-07,188956041,79484863,46843268,28058736,4582859,109471178,68009760,52177829,15831931,35257817,32433748,2824069,6203601,5858065,345535,,,103234177,68764814,48230840,17291321,3242654,34469362,29992268,28106932,1885335,3551077,2976416,574661,926018,856611,69407,,,18219286,4138260,2834981,1163043,140236,14081026,10561940,10229696,332243,3475914,3365998,109916,43172,41795,1378,,,53400402,51706251,1673353,20798,51394102
2018-08,189900068,79687034,46995532,28119065,4572438,110213034,67494198,52074687,15419511,36496016,33103572,3392445,6222820,5869635,353186,,,106461765,70756659,49710719,17514389,3531551,35705106,31291798,29489030,1802769,3553482,3021597,531885,859826,789911,69916,,,17931977,3792461,2509859,1127561,155040,14139516,10501437,10127258,374179,3591602,3481587,110016,46477,45089,1388,,,52542108,50706379,1783859,51870,52270121
2018-09,191138825,80034222,46959920,28499447,4574855,111104604,67841565,52147752,15693813,36978160,33519951,3458209,6284879,5934474,350405,,,106114745,69894269,49735414,17000068,3158787,36220475,31572352,29733653,1838700,3649593,3110312,539281,998530,927211,71319,,,17408514,4120426,2745446,1247233,127747,13288087,9765451,9404450,361001,3490111,3357818,,32526,31123,1403,,,53690587,51770881,1891293,28413,52948095
2018-10,192540580,81077893,47460366,29105999,4511527,111462688,68817243,52631894,16185350,36475578,33513148,2962430,6169866,5810334,359532,,,107487626,69489919,48890014,17721427,2878477,37997707,33092635,31199289,1893346,3892779,3342352,550427,1012293,938298,73995,,,17371702,4486698,2605664,1734218,146816,12885005,9250768,8906984,343784,3548862,3424828,,85375,83933,1442,,,63149579,61039640,1987231,,52145861
2018-11,195717528,83651253,49485647,29677888,4487718,112066275,69158356,53018899,16139457,36748309,33726690,3021619,6159610,5790547,369064,,,110689423,72396237,51647498,17898128,2850611,38293186,33239786,31282384,1957402,4037046,3493811,543235,1016355,930818,85537,,,18058832,5052832,3071587,1848718,132527,13006000,9277782,8960568,317214,3695686,3565643,,32532,31095,1437,,,50851330,48680314,1975919,,53317016
2018-12,198726319,85196588,50548084,30124240,4524264,113529731,69813619,53279410,16534209,37293910,34128014,3165896,6422202,6044027,378176,,,112287793,76146311,55814889,17283625,3047798,36141482,31166710,29165359,2001351,3964049,3343565,620484,1010723,902821,107902,,,18663964,5187622,3130366,1949328,107928,13476342,9894743,9673955,220787,3561899,3340171,221728,19701,18274,1428,,,50529942,48817144,1702903,9894,51686928
2019-01,201562308,86327535,50614413,31065213,4647910,115234773,70233024,53588995,16644029,38703821,35351523,3352298,6297929,5915061,382867,,,110979925,72872627,52281575,17353979,3237073,38107298,33044594,31073551,1971043,3871545,3296315,575230,1191158,1082371,108788,,,18778652,4963455,2945016,1872245,146194,13815197,9849842,9571384,278457,3937700,3336715,600985,27656,15939,,,,52515432,50821345,1682965,11123,50772994
2019-02,203303148,87885626,51596376,31602075,4687175,115417522,69980094,53132692,16847402,39118995,35683110,3435885,6318434,5929397,389037,,,110547586,71701943,50807217,17690542,3204184,38845643,33861831,31952886,1908945,3769261,3203056,566205,1214552,1104856,109696,,,19352751,4932074,3100570,1725950,105554,14420677,10428257,10144752,283505,3880222,3287196,593026,112198,99975,,,,47296560,45630916,1652960,12685,49307545
2019-03,204141043,87668715,51048347,32113097,4507271,116472328,70238124,53085407,17152717,39816262,35845170,3971091,6417943,5997760,420183,,,108610874,70886515,49824512,17828782,3233221,37724359,33128043,31224380,1903664,3704456,3132874,571582,891859,783158,108701,,,18068221,4682959,2987998,1562183,132778,13385262,9810366,9538731,271634,3487066,3330585,156481,87831,85918,1912,,,49111524,47431528,1593158,,46085001
2019-04,206401196,91082714,53524169,32832405,4726139,115318482,69512878,51986137,17526741,39538599,35577417,3961182,6267005,5850464,416542,,,112426534,74051420,51581878,19239446,3230096,38375114,34008984,32079684,1929300,3473612,2872185,601427,892518,782548,109970,,,18566080,5302640,3597440,1556575,148625,13263440,9811007,9553001,258006,3389511,3234662,154849,62922,61009,1914,,,45255395,43604769,1562495,,48193502
2019-05,207089145,91096864,53035003,33364911,4696949,115992281,70078943,52266943,17812001,39526597,35508885,4017712,6386740,5954607,432134,,,112449148,72299994,50390036,18616168,3293790,40149154,35691816,33735269,1956548,3488185,2899679,588507,969152,858214,110939,,,17105605,4687831,3244052,1273363,170417,12417774,9019899,8744743,275156,3316164,3159930,156234,81711,79791,1920,,,47410614,45889716,1455974,,49226595
2019-06,209209817,93470644,54373814,34338437,4758393,115739173,70022375,51994083,18028292,39455504,35362822,4092682,6261294,5823850,437445,,,108606218,73292183,50711637,19208951,3371594,35314035,31017823,29022757,1995066,3289380,2695740,593640,1006832,899783,107049,,,19159020,5956781,4108094,1666541,182146,13200544,9831963,9542522,289441,3305129,3148096,157033,63452,61577,1875,,,42236095,40792885,1426218,16993,48016214
2019-07,210123262,94594118,54943451,34943072,4707594,115529145,69626489,51312667,18313822,39497976,35330727,4167249,6404679,5963297,441382,,,109880704,74340606,52476208,18692619,3171779,35540098,30809405,28823431,1985974,3666454,3080258,586196,1064239,953455,110784,,,17836986,5067105,3242978,1672195,151933,12769880,9343216,8980625,362591,3353698,3128423,225274,72967,71052,1915,,,58158524,56646036,1452024,,48070318
2019-08,210799063,94766378,54415524,35489128,4861727,116032685,70141684,51654159,18487525,39518390,35252198,4266192,6372611,5931822,440789,,,113192563,76234756,53664435,19456129,3114192,36957806,32420273,30356194,2064078,3505511,2913716,591795,1032023,918068,113955,,,17701644,5471627,3534956,1785733,150937,12230017,8679519,8323605,355914,3412556,3172678,239878,137942,136011,1931,,,58925647,57309062,1485671,,48591832
2019-09,212439804,96093654,54661674,36493563,4938418,116346150,70280070,51536687,18743383,39705169,35337461,4367708,6360910,5908244,452666,,,115978934,81636006,59234704,19184618,3216685,34342928,30090651,28002765,2087886,3235287,2602202,633085,1016990,903506,113484,,,17683684,5395005,3477314,1705304,212386,12288680,8677580,8285007,392572,3483121,3266065,217056,127979,126018,1961,,,55409865,53832353,1530706,46806,48056148
2019-10,214262653,97724664,55587375,37253834,4883455,116537989,70526401,51430665,19095736,39751202,35304956,4446246,6260387,5811768,448619,,,117719636,79665826,56732783,19557117,3375926,38053810,33728569,31562582,2165987,3337332,2679948,657385,987908,873767,114141,,,18316586,6135188,3736548,2257153,141487,12181398,8613986,8200400,413586,3446414,3230313,216100,120999,119069,1930,,,55686776,54014803,1626130,45843,49080206
2019-11,217356842,100045217,56975367,38127559,4942290,117311625,70901566,51576102,19325464,40077814,35495236,4582578,6332245,5868103,464142,,,121455385,84425533,60689594,20244576,3491363,37029853,32577835,30355195,2222641,3433490,2797909,635581,1018528,907508,111020,,,17798676,5886777,3220819,2459076,206881,11911899,8426623,8012840,413782,3290463,3007857,282606,194814,192847,1967,,,43513525,41714500,1666163,,48232396
2019-12,222398901,103848436,59587409,39008233,5252794,118550465,71547008,51750852,19796156,40755148,36046653,4708495,6248309,5783187,465122,,,127903492,91937796,67357953,20996261,3583582,35965696,31282845,28975121,2307724,3561194,2909475,651719,1121657,1005600,116057,,,17384369,5883008,3743436,1995431,144141,11501361,8167534,7731618,435916,3207796,3011507,196290,126031,124101,1930,,,36179879,34546106,1624313,9461,47068855
2020-01,223424056,104272710,59396730,39361173,5514808,119151346,72206399,52325111,19881289,40658206,35950617,4707589,6286741,5808590,478152,,,124061536,87033382,62488690,21122556,3422136,37028154,32303236,30056712,2246524,3545362,2908324,637038,1179556,1062745,116811,,,17055603,5478136,3487411,1785579,205146,11577467,8213500,7766190,447310,3228462,3021199,207263,135505,133550,1955,,,57797803,56274032,1510406,13366,45084826
2020-02,226797539,107215405,61088209,40841936,5285260,119582134,72525995,52493205,20032790,40740038,35993854,4746184,6316101,5827840,488261,,,121980480,84101739,59201630,21597990,3302120,37878741,33185442,30920649,2264793,3577908,2929586,648321,1115391,998798,116593,,,18764455,5934659,3815027,1907123,212510,12829795,9471248,9006576,464672,3232692,3023868,208824,125855,124324,1532,,,53440771,51898207,1528456,14108,45964064
2020-03,230909338,111954576,61442433,44419683,6092459,118954763,71974653,52222772,19751882,40676158,35981547,4694610,6303952,5816951,487000,,,127473990,89240637,59855876,25569633,3815127,38233353,33367834,31168917,2198917,3725990,3085572,640418,1139529,1042497,97032,,,17346898,6665570,4033618,2396588,235364,10681329,8547533,8088368,459164,2018147,1875226,142921,115649,114104,1545,,,51088403,49682989,1373802,31612,46428567
2020-04,236890617,116606919,64920232,45546645,6140042,120283697,73066250,52823608,20242641,40675340,36076595,4598745,6542108,6061020,481088,,,123571927,86160982,57321483,25180639,3658860,37410945,32827321,30653870,2173450,3379448,2740289,639160,1204177,1101384,102793,,,17969118,6902618,4071671,2568149,262798,11066501,8936209,8439769,496440,1997327,1855110,142217,132965,131400,1565,,,46048214,44649479,1317648,,46728860
2020-05,238501905,117591334,65237812,46152243,6201279,120910572,73826767,53126694,20700073,40675286,36184633,4490654,6408519,5948650,459869,,,127230940,89169921,60060213,25248301,3861407,38061019,33645892,31448281,2197612,3302439,2666139,636299,1112688,1011715,100973,,,17813372,6926664,4176176,2524240,226249,10886708,8873267,8373331,499936,1913288,1789093,124195,100153,98624,1529,,,58745550,57507008,1209294,29248,47727396
2020-06,239423529,118501275,65662718,46508493,6330065,120922254,74004765,53159958,20844808,40574858,36152606,4422252,6342630,5899445,443185,,,125512466,90359046,61530464,24881877,3946705,35153421,30629338,28459814,2169524,3419244,2788084,631160,1104839,1002751,102088,,,17163312,6626141,4420636,1978263,227242,10537171,8328114,7868699,459415,2092580,1970712,121868,116478,114959,1519,,,50560879,49303752,1244866,12261,45680292
2020-07,239996122,119714166,66367478,47203771,6142918,120281956,73975096,53161079,20814017,40299448,36003597,4295851,6007412,5596092,411320,,,126337030,90770045,61727477,24798780,4243788,35566986,31169229,28970080,2199149,3374570,2734267,640303,1023187,926160,97027,,,17333219,6669599,4024773,2414063,230764,10663620,8571570,8119124,452446,2012760,1913006,99753,79290,78591,,,,63367519,62048111,1265831,,45482908
2020-08,240811530,120628418,66571748,47619490,6437180,120183112,74060813,53232327,20828486,40213059,36022397,4190662,5909239,5505104,404136,,,131926118,94981013,65671323,24746853,4562837,36945105,32550687,30318464,2232223,3397891,2796698,601193,996527,900199,96328,,,16928395,6412811,3918239,2181473,313099,10515584,8396772,7948112,448660,2042192,1946869,95323,76621,75924,,,,61546355,60209771,1272397,,45885025
2020-09,243989196,123181659,67881991,48872512,6427156,120807537,74126295,53334656,20791638,40492644,36343940,4148704,6188598,5779932,408666,,,136200302,99883791,69791108,25349092,4743590,36316511,31883795,29647448,2236347,3331957,2731652,600305,1100758,994850,105908,,,16956353,6434230,3903770,2266752,263708,10522123,8356939,7927283,429657,2091170,1996505,94665,74014,73301,,,,47012717,45701260,1268022,43435,45609924
2020-10,249742297,128028911,71253211,50242436,6533265,121713386,74788787,53797322,20991466,40728109,36671771,4056338,6196489,5799174,397316,,,137786141,99464483,69124197,25866912,4473374,38321658,33908706,31676785,2231921,3344040,2715712,628328,1068913,960376,108537,,,16592687,6003195,3834395,1890444,278356,10589493,8407957,7972888,435069,2106415,2012265,94150,75122,74385,,,,47154253,45607424,1468962,,44901263
2020-11,252034303,130812125,72689873,51560324,6561929,121222178,74808492,53823560,20984932,40433320,36537561,3895759,5980366,5598528,381838,,,140240905,100855262,69534692,26611566,4709005,39385643,34921869,32630328,2291541,3415459,2780787,634672,1048315,949970,98345,,,18004400,7738465,4352049,3119726,266690,10265935,8113154,7672309,440844,2079190,2061416,17774,73592,72871,,,,40356684,38757202,1479370,,44985885
2020-12,256679191,133672706,75103866,51976370,6592470,123006485,76323302,54822288,21501014,40696019,36903916,3792103,5987164,5620143,367022,,,147364288,108454292,75991296,27383977,5079019,38909996,34551269,32278418,2272851,3326493,2686930,639562,1032235,934490,97744,,,16632083,5985128,3908517,1826128,250483,10646955,8462856,8010596,452260,2088829,2073905,14923,95270,94491,,,,58233108,56568060,1656637,,44523617
2021-01,259959467,136460868,76564547,52822883,7073439,123498599,76729070,55077640,21651430,40626374,36884493,3741882,6143155,5777018,366136,,,145213507,104846408,73178753,26700565,4967091,40367099,36193446,33962960,2230486,3248369,2600987,647382,925283,830394,94890,,,16803122,6397639,4028011,2084643,284986,10405483,8169989,7711548,458440,2140185,2127598,12588,95309,94527,,,,62226001,60754459,1460162,11380,43544132
2021-02,262462567,138641084,77586577,54042702,7011805,123821483,77224017,55443908,21780109,40439087,36769290,3669797,6158379,5802847,355532,,,146967304,104782187,72092764,27587140,5102283,42185118,38011819,35769098,2242721,3303103,2631989,671113,870196,774215,95981,,,18219418,7325789,4225653,2805778,294358,10893629,8799759,8238431,561328,1992075,1979619,12456,101795,101013,,,,54215393,52652737,1502787,59869,42324811
2021-03,264570038,140547141,78039314,55157237,7350591,124022897,77255453,55411018,21844435,40491357,36893062,3598294,6276087,5922086,354002,,,148807158,104908031,72155097,27761730,4991204,43899127,39756525,37486686,2269838,3292700,2623797,668903,849903,747892,102010,,,17523588,6438852,3992449,2180522,265882,11084735,8907420,8341131,566289,2072369,2059959,12410,104947,104134,,,,51917746,50374545,1487250,,43982483
2021-04,266517504,142862077,79750463,55866712,7244903,123655426,77348838,55211826,22137012,40328266,36751421,3576845,5978322,5631444,346878,,,149080889,105575291,72785976,27732665,5056651,43505598,39457447,37111382,2346065,3376788,2693693,683095,671363,576231,95132,,,17741113,6420840,3941841,2193534,285465,11320273,9181800,8621355,560445,2042146,2014954,27192,96327,95537,,,,66343654,64777078,1458315,,44894775
2021-05,266567550,143547121,79725333,56572224,7249564,123020429,77153870,54937873,22215996,40061767,36553352,3508415,5804793,5463812,340981,,,152121972,107068618,73447281,28143930,5477407,45053354,41002295,38641418,2360878,3362850,2656963,705887,688209,589324,98885,,,17214255,6732658,4106899,2310310,315449,10481597,8332490,7783362,549128,2053411,2026199,27212,95696,94908,,,,60959658,59551020,1389048,19590,43918836
2021-06,268500941,157199023,92070533,57527043,7601448,111301918,65680190,54696092,10984098,39743876,36256032,3487844,5877853,5526148,351705,,,150794870,108334308,74674623,28581842,5077844,42460562,38370945,35844203,2526742,3398295,2655742,742553,691322,594896,96426,,,18787785,7279155,4788830,2054939,435386,11508630,9221664,8681078,540586,2187903,2071630,116273,99063,98258,,,,49806697,48366123,1420147,20428,44937035
2021-07,270553099,159561508,93120794,58694160,7746553,110991592,65616724,54569662,11047062,39570789,36045194,3525594,5804079,5450812,353267,,,153181225,112269449,76877935,30374917,5016597,40911775,36680624,34007041,2673584,3594476,2826547,767929,636675,542995,93680,,,18599740,6437454,4098114,2016831,322509,12162286,9742558,9213840,528718,2319191,2203192,116000,100538,98949,1589,,,67431268,65979866,1321634,,45184168
2021-08,271489161,160749719,92901592,60135674,7712453,110739443,65443484,54568157,10875327,39482008,35956506,3525502,5813951,5464844,349107,,,159080418,116054031,80300041,30600258,5153732,43026387,38793773,36096249,2697524,3614400,2856078,758322,618214,517864,100350,,,19337057,6947143,4557317,2076726,313099,12389915,9696299,9164467,531832,2590016,2484686,105330,103600,102788,,,,65847778,64498011,1284581,,45851205
2021-09,273088831,162658567,93174253,61608257,7876058,110430264,65013113,54315558,10697555,39490626,35981216,3509411,5926525,5579107,347418,,,159265278,117036658,80264348,31283589,5488722,42228620,37984142,35223635,2760507,3580207,2803903,776304,664271,563222,101049,,,20099334,7340498,4709504,2339090,291904,12758836,10133278,9615438,517839,2522367,2415498,106869,103191,102366,,,,67243529,65822537,1354736,,43242462
2021-10,277156619,166759856,96079403,62755096,7925358,110396764,65040062,54292681,10747382,39542427,35992494,3549933,5814275,5482219,332055,,,160728144,117868310,80020840,32291552,5555917,42859834,38386575,35931552,2455024,3868397,3046785,821612,604862,505095,99768,,,20406280,7327545,4252833,2801043,273668,13078735,10523070,10004560,518510,2453682,2346238,107444,101983,101229,,,,55490830,54006792,1422712,,43565264
2021-11,277788483,167488042,96031257,63491468,7965317,110300441,64994994,54424833,10570161,39428222,35928863,3499359,5877225,5532930,344295,,,164449360,119955419,81904063,32510528,5540827,44493941,39856336,37517936,2338400,4010213,3183437,826776,627391,526500,100891,,,20225074,7612235,4891897,2426393,293945,12612839,9935182,9234036,701146,2565703,2458412,107291,111954,111175,,,,48893498,47379577,1495840,18081,43843893
2021-12,283869203,173157409,99805977,65304040,8047392,110711795,65217833,54573089,10644744,39622652,36102164,3520487,5871311,5542932,328379,,,175336158,129357676,90719383,32624373,6013920,45978482,40871024,38398656,2472368,4506584,3645061,861523,600874,499872,101002,,,20097549,6962456,4411730,2211959,338768,13135092,10413686,9751831,661855,2607934,2488113,119821,113472,111499,1974,,,53491576,51825380,1657899,,46594542
2022-01,285459231,174564540,100009383,66438547,8116610,110894692,65476597,55042909,10433688,39567348,36107555,3459793,5850747,5546588,304158,,,173336744,126668310,85708009,34299939,6660363,46668434,41388517,38894953,2493564,4652715,3788090,864625,627202,519258,107944,,,20051749,7300741,4650756,2300728,349257,12751008,10115587,9459722,655865,2513957,2396081,117876,121465,120262,,,,69128798,67335265,1659224,,46682166
2022-02,286301428,176388578,99857226,68037465,8493887,109912850,64901557,54664913,10236644,39278645,35830578,3448066,5732649,5437259,295389,,,173828820,123904084,81460517,35557847,6885720,49924736,44753490,42138965,2614525,4539720,3717099,822621,631526,518898,112628,,,21209373,8067217,5296235,2364071,406911,13142156,10573348,9945589,627760,2427760,2309873,117887,141048,139833,,,,68946439,67126380,1633701,,46492287
2022-03,281882848,175166709,94564347,71662561,8939801,106716139,62270650,52633207,9637443,38653835,35186792,3467043,5791654,5493041,298613,,,175133578,122625237,78068908,37160630,7395698,52508341,47565735,44909148,2656587,4227148,3390657,836490,715458,600450,115009,,,21739232,8656723,5567877,2732393,356453,13082509,10537640,9925243,612397,2394062,2275616,118446,150807,149586,,,,57828982,56170458,1604403,,47058535
2022-04,285174575,178435042,95699963,72662605,10072475,106739533,62459715,52955606,9504109,38325592,34879882,3445710,5954226,5658288,295938,,,173384629,121613467,77759020,36627135,7227312,51771162,47097121,44425757,2671363,3993605,3148960,844646,680436,563402,117034,,,22038936,7981903,5527564,2074260,380079,14057033,11406266,10796510,609757,2495474,2391931,103543,155293,151730,3563,,,62603796,60981896,1581433,40468,48293391
2022-05,283046945,176089558,93456579,72770911,9862067,106957387,63125547,53818547,9307000,37908441,34444255,3464186,5923399,5644053,279346,,,178428138,122256483,79088016,36159599,7008868,56171655,51251386,48505507,2745879,4081405,3227456,853950,838864,709656,129208,,,19604250,6784719,4240065,2159093,385562,12819530,10275389,9596238,679151,2387708,2289267,98441,156434,152916,,,,71714285,70099992,1496598,,48733251
2022-06,283397132,176192279,93210925,73043782,9937572,107204853,63731079,54594095,9136984,37320535,33863991,3456545,6153239,5869443,283796,,,176592976,124214873,80622331,36561908,7030634,52378103,47408137,44706324,2701813,4045044,3178858,866186,924922,795789,129133,,,21147689,6943646,4360656,2173166,409823,14204043,11661481,10985190,676291,2398727,2301778,96950,143835,140211,,,,81813408,80164707,1532009,,51804764
2022-07,285485451,176187399,93057015,72968889,10161495,109298052,65998185,56999651,8998534,37010590,33464175,3546415,6289277,6003429,285848,,,179111947,126488205,79726367,39995384,6766454,52623742,47457687,44794731,2662957,3894365,2991877,902488,1271689,1162259,109429,,,20618874,6191713,3733332,2111704,346677,14427161,11990763,11381995,608768,2282309,2263989,18320,154090,145112,,,,86391620,84605226,1729195,,52423901
2022-08,283452836,171931772,90561233,71552743,9817797,111521064,68437017,59496532,8940484,36471132,32865431,3605700,6612916,6266501,346414,,,183087935,123765354,81393265,35566435,6805654,59322580,53608416,50864198,2744218,4296952,3406883,890069,1417213,1299578,117635,,,20075814,6483314,3861076,2249894,372344,13592500,11135813,10532918,602895,2321393,2301767,19626,135294,126435,,,,80152173,78296954,1780855,,52611963
2022-09,286455306,171211436,90063026,71212985,9935425,115243870,70888551,61533110,9355442,37286537,33656343,3630195,7068781,6718201,350580,,,184276496,125577080,82117629,36733809,6725642,58699416,52665314,49921365,2743949,4392717,3510338,882379,1641385,1511346,130039,,,20968846,6724605,4476725,1869158,378722,14234312,11119202,10500781,618421,2979166,2961283,17883,135945,126752,,,,84707450,82979118,1703221,25112,54405577
2022-10,289609647,169877499,91005506,69336814,9535179,119732148,74374809,64853985,9520824,37938898,34300784,3638114,7418442,7127681,290761,,,180027360,120347077,78030855,35248439,7067783,59680283,53200217,50458251,2741967,4760930,3861949,898982,1719135,1601067,118068,,,21166176,6186307,3921153,1921294,343860,14979869,11652959,11038548,614411,3182797,3169807,12990,144114,136526,,,,92237891,90308859,1778415,,51977051
2022-11,291366832,166105651,90447102,66651310,9007239,125261182,77571019,68028112,9542907,40199980,36410589,3789391,7490183,7242252,247930,,,183450722,117037388,77673132,32745540,6618716,66413334,58130445,55156347,2974098,6128539,5217592,910947,2154350,2035382,118969,,,20617586,5704906,3707926,1715645,281335,14912681,12559507,11934787,624720,2185348,2169357,15991,167826,160301,,,,84052243,82065230,1839615,,53733549
2022-12,302699300,169659608,95285007,65563964,8810637,133039693,83051215,72738076,10313139,42288924,38308992,3979932,7699553,7414860,284693,,,187405748,119849099,81952478,31975262,5921358,67556649,58661961,55421065,3240897,6564803,5618210,946593,2329885,2226106,103779,,,23128256,5635131,3967812,1393536,273784,17493125,15032274,14336212,696062,2316033,2297935,18098,144818,137303,,,,71555161,69359394,2185575,10192,54953346
2023-01,303201541,163944914,92404331,63156855,8383728,139256627,87044053,76245669,10798384,43872858,39761533,4111325,8339717,8031312,308405,,,187821893,115973736,77756918,31851882,6364936,71848157,62840558,59271892,3568667,6730359,5772509,957849,2277241,2171165,106076,,,22486656,6019640,4173757,1540625,305259,16467016,14230170,13524304,705867,2085225,2068810,16415,151621,144299,,,,100082078,97911280,2142609,28190,53768848
2023-02,306804268,163338475,93491077,61399761,8447636,143465793,89955400,78672881,11282519,45188504,40973711,4214793,8321889,8004429,317460,,,192160549,115697532,77648608,31552814,6496110,76463018,66973187,63299907,3673280,7218726,6241791,976935,2271105,2121930,149175,,,23062128,5923443,4401904,1255588,265951,17138685,14978465,14246876,731588,2006080,1996265,9815,154140,151822,,,,97829333,95582436,2138587,,54270453
2023-03,307980179,160021399,92725772,59333421,7962206,147958781,92819093,80988267,11830827,46746311,42381408,4364903,8393377,8041010,352367,,,194463790,111488430,75939532,29936067,5612830,82975360,71830246,67806890,4023356,8374258,7344320,1029938,2770856,2632959,137897,,,22001182,6008392,4260646,1491868,255878,15992790,14130166,13356992,773174,1688650,1677269,11381,173974,171700,,,,101286395,99052359,2148496,,54381073
2023-04,310322058,159426425,94548582,57114752,7763092,150895633,95321169,82772367,12548802,47248524,42838747,4409777,8325940,7956944,368996,,,193044484,109028922,74628101,28795857,5604964,84015563,72716344,68610021,4106322,8560023,7529410,1030612,2739197,2604145,135052,,,23935443,6175906,4548213,1352471,275222,17759537,15969897,15171577,798320,1626121,1613782,12339,163519,161273,,,,94381020,92187221,2113093,,53313473
2023-05,311267599,156904267,93121014,56095554,7687700,154363332,97373580,84623609,12749971,48410949,43868400,4542549,8578803,8172162,406642,,,200242981,111605278,77835011,28335866,5434401,88637703,76101631,71773987,4327644,9722245,8664297,1057948,2813827,2672633,141194,,,22464517,5917297,4472054,1163979,281264,16547220,14769397,13950530,818867,1608852,1597067,11785,168971,166643,,,,98809749,96784941,2010387,14420,52786504
2023-06,314677424,158147707,95103094,55542799,7501815,156529716,99131806,86051991,13079814,48947883,44268350,4679532,8450028,8014791,435237,,,189899781,113463208,78500947,29405031,5557231,76436573,64108438,59734250,4374188,9342079,8282148,1059932,2986056,2825161,160895,,,28740119,8920847,7381891,1244890,294066,19819272,17727459,16860995,866465,1926430,1914625,11804,165383,163095,,,,102320322,100415911,1888961,15449,53451492
2023-07,315862901,156921430,95033181,54552293,7335956,158941471,101556881,88030782,13526099,49004476,44323822,4680655,8380114,7952094,428020,,,190640892,114823407,79332312,29941076,5550019,75817485,63191477,58620294,4571183,9466365,8500388,965977,3159643,3002510,157133,,,23431948,7403745,5030561,2114994,258189,16028203,14000015,13115281,884734,1855125,1843470,11655,173064,170828,,,,113838602,112000840,1821443,16319,53138113
2023-08,317516567,154912556,94662331,52721422,7528803,162604011,103725426,89843329,13882097,50280832,45401375,4879458,8597752,8153844,443908,,,194400108,116897082,81427251,29637630,5832201,77503026,65066072,60306450,4759622,10349546,9366732,982813,2087409,1927933,159476,,,21674421,6225415,4362764,1561338,301314,15449005,13440808,12536375,904433,1815464,1803855,11609,192733,190461,,,,109460923,107549829,1869575,41519,52299440
2023-09,322237627,155773112,96235230,52246998,7290884,166464515,106460161,92071731,14388430,51244888,46232717,5012172,8759466,8295974,463493,,,198482520,118612719,84286006,28783094,5543620,79869801,67060104,62225864,4834240,10580453,9578930,1001524,2229244,2055603,173641,,,27214112,9601392,7183544,2106523,311325,17612719,15516695,14523080,993615,1889004,1877110,11894,207020,204677,,,,120880365,118930473,1933168,16725,54534184
2023-10,325662212,155453168,96861487,51451209,7140473,170209043,109512837,94765713,14747124,51971574,46849910,5121664,8724633,8250442,474190,,,197776716,117659486,82733609,29540673,5385204,80117230,66368684,61502259,4866425,11336970,10320715,1016256,2411576,2249178,162398,,,24904606,8525725,6803976,1519200,202549,16378881,14308664,13316578,992086,1885871,1875255,10616,184346,182016,,,,108688677,106655080,2016557,17041,53251239
2023-11,329526899,156457309,98463832,51011017,6982459,173069590,111792811,97049837,14742974,52786039,47581864,5204174,8490741,8020314,470427,,,201576508,119500448,84997306,28756526,5746616,82076060,67850590,62922181,4928409,11754017,10704464,1049552,2471453,2350488,120966,,,24481933,7821618,6028311,1618734,174572,16660316,14124206,13184428,939778,2353277,2342893,10384,182833,180566,,,,111772639,109570603,2185118,16919,51126785
2023-12,337957750,160819267,103199857,50513577,7105834,177138483,115079685,99183321,15896364,53595628,48304505,5291123,8463170,7985447,477724,,,214040048,129446905,95850980,27850958,5744968,84593142,69802928,64750984,5051945,12596553,11552562,1043992,2193661,2070935,122727,,,20637349,7266917,5874646,1174865,217407,13370431,10711450,9856178,855272,2427324,2416715,10608,231658,229410,,,,100416885,98254517,2153059,9310,53627627
2024-01,340554058,159072630,101955088,49742894,7374648,181481428,118270860,102105247,16165613,54502350,49050150,5452200,8708218,8236196,472023,,,211945522,124460454,90344512,28322571,5793370,87485068,72628522,67558242,5070279,12651781,11589438,1062343,2204765,2063258,141507,,,20869949,7527083,5707552,1515332,304200,13342865,10690170,9840705,849465,2443463,2435721,7742,209232,206934,,,,115234880,112860820,2218977,,52851647
2024-02,343504534,159577655,103169973,49377971,7029710,183926879,120412902,104155368,16257534,54760917,49125522,5635395,8753061,8265833,487228,,,215833550,123601534,88479896,29058361,6063278,92232016,77473388,72472964,5000424,12587283,11408337,1178946,2171345,2088336,83008,,,22002841,8018291,5991165,1842251,184876,13984550,11391169,10576644,814524,2392074,2384496,7578,201307,199016,,,,135883990,133254279,2349443,,52581279
2024-03,345655894,159812377,104091114,48833469,6887793,185843517,121862046,105423181,16438865,55108188,49509790,5598399,8873284,8399658,473625,,,216507222,121596673,87846037,28374251,5376384,94910549,79795724,74828185,4967539,12807635,11593493,1214142,2307190,2227503,79687,,,21060458,7569073,5559805,1752152,257116,13491386,11061044,10267868,793176,2232692,2226531,6161,197650,195346,,,,133596771,131140736,2433694,22341,53474687
2024-04,351738072,164204985,107840706,49504188,6860091,187533087,123280569,106762302,16518266,55381593,49830757,5550836,8870925,8402144,468781,,,215493421,120170917,85906625,29049860,5214432,95322504,80830002,76041460,4788542,12316222,11089825,1226397,2176280,2096720,79560,,,22282159,7476236,5905602,1350016,220618,14805923,12064643,11289093,775550,2525657,2519258,6399,215622,213304,,,,126327822,124008650,2266061,53112,55660763
