Name,Date,Value
RO.CONS,2009-11,-33.8
RO.CONS,2009-12,-26.9
RO.CONS,2010-01,-35.2
RO.CONS,2010-02,-34.4
RO.CONS,2010-03,-33.6
RO.CONS,2010-04,-35
RO.CONS,2010-05,-46.7
RO.CONS,2010-06,-53.2
RO.CONS,2010-07,-52.2
RO.CONS,2010-08,-45.9
RO.CONS,2010-09,-46.1
RO.CONS,2010-10,-46.2
RO.CONS,2010-11,-44.5
RO.CONS,2010-12,-45.6
RO.CONS,2011-01,-41.4
RO.CONS,2011-02,-41.6
RO.CONS,2011-03,-38
RO.CONS,2011-04,-37.6
RO.CONS,2011-05,-35.1
RO.CONS,2011-06,-35.3
RO.CONS,2011-07,-37.1
RO.CONS,2011-08,-31.3
RO.CONS,2011-09,-34.3
RO.CONS,2011-10,-35.3
RO.CONS,2011-11,-32.9
RO.CONS,2011-12,-33.8
RO.CONS,2012-01,-32.7
RO.CONS,2012-02,-32.5
RO.CONS,2012-03,-34.3
RO.CONS,2012-04,-30.3
RO.CONS,2012-05,-23.1
RO.CONS,2012-06,-23.7
RO.CONS,2012-07,-24.4
RO.CONS,2012-08,-28.8
RO.CONS,2012-09,-31.1
RO.CONS,2012-10,-30
RO.CONS,2012-11,-28.3
RO.CONS,2012-12,-25.4
RO.CONS,2013-01,-23.8
RO.CONS,2013-02,-23.9
RO.CONS,2013-03,-24.2
RO.CONS,2013-04,-27.5
RO.CONS,2013-05,-27.2
RO.CONS,2013-06,-26.8
RO.CONS,2013-07,-27.2
RO.CONS,2013-08,-25.7
RO.CONS,2013-09,-24.6
RO.CONS,2013-10,-26.5
RO.CONS,2013-11,-26.4
RO.CONS,2013-12,-24
RO.CONS,2014-01,-22.8
RO.CONS,2014-02,-23.9
RO.CONS,2014-03,-24.7
RO.CONS,2014-04,-24.1
RO.CONS,2014-05,-23.8
RO.CONS,2014-06,-21.2
RO.CONS,2014-07,-18.7
RO.CONS,2014-08,-18
RO.CONS,2014-09,-19.7
RO.CONS,2014-10,-18.6
RO.CONS,2014-11,-15.7
RO.CONS,2014-12,-10.5
RO.CONS,2015-01,-9.5
RO.CONS,2015-02,-7.3
RO.CONS,2015-03,-9.3
RO.CONS,2015-04,-10.6
RO.CONS,2015-05,-9.8
RO.CONS,2015-06,-8.8
RO.CONS,2015-07,-11.5
RO.CONS,2015-08,-9.8
RO.CONS,2015-09,-8.9
RO.CONS,2015-10,-7.5
RO.CONS,2015-11,-12.6
RO.CONS,2015-12,-10.6
RO.CONS,2016-01,-8.7
RO.CONS,2016-02,-9.7
RO.CONS,2016-03,-10.3
RO.CONS,2016-04,-8.4
RO.CONS,2016-05,-8.8
RO.CONS,2016-06,-8.8
RO.CONS,2016-07,-10.4
RO.CONS,2016-08,-9
RO.CONS,2016-09,-11.1
RO.CONS,2016-10,-10.1
RO.CONS,2016-11,-6.2
RO.CONS,2016-12,-7.8
RO.CONS,2017-01,-4.3
RO.CONS,2017-02,-3.3
RO.CONS,2017-03,-0.1
RO.CONS,2017-04,-4.8
RO.CONS,2017-05,-5.2
RO.CONS,2017-06,-4.6
RO.CONS,2017-07,-6.3
RO.CONS,2017-08,-3.7
RO.CONS,2017-09,-5.4
RO.CONS,2017-10,-13
RO.CONS,2017-11,-13
RO.CONS,2017-12,-14.6
RO.CONS,2018-01,-15.6
RO.CONS,2018-02,-16.6
RO.CONS,2018-03,-15.5
RO.CONS,2018-04,-14.1
RO.CONS,2018-05,-15.3
RO.CONS,2018-06,-17.3
RO.CONS,2018-07,-13.4
RO.CONS,2018-08,-14
RO.CONS,2018-09,-10.8
RO.CONS,2018-10,-11.6
RO.CONS,2018-11,-13.8
RO.CONS,2018-12,-13.5
RO.CONS,2019-01,-14.4
RO.CONS,2019-02,-13.8
RO.CONS,2019-03,-12.5
RO.CONS,2019-04,-11.8
RO.CONS,2019-05,-9.2
RO.CONS,2019-06,-6.9
RO.CONS,2019-07,-5.7
RO.CONS,2019-08,-10
RO.CONS,2019-09,-9.7
RO.CONS,2019-10,-9.1
RO.CONS,2019-11,-8.6
RO.CONS,2019-12,-6.3
RO.CONS,2020-01,-8.2
RO.CONS,2020-02,-9.2
RO.CONS,2020-03,-12.1
RO.CONS,2020-04,-30.3
RO.CONS,2020-05,-23.9
RO.CONS,2020-06,-21.7
RO.CONS,2020-07,-19.5
RO.CONS,2020-08,-18.7
RO.CONS,2020-09,-16.4
RO.CONS,2020-10,-15.9
RO.CONS,2020-11,-18.1
RO.CONS,2020-12,-17.4
RO.CONS,2021-01,-17.1
RO.CONS,2021-02,-16.8
RO.CONS,2021-03,-16
RO.CONS,2021-04,-9
RO.CONS,2021-05,-7.3
RO.CONS,2021-06,-8.9
RO.CONS,2021-07,-11.5
RO.CONS,2021-08,-12.3
RO.CONS,2021-09,-14.5
RO.CONS,2021-10,-17.5
RO.CONS,2021-11,-20.6
RO.CONS,2021-12,-21.5
RO.CONS,2022-01,-23.9
RO.CONS,2022-02,-21.9
RO.CONS,2022-03,-27.3
RO.CONS,2022-04,-29.6
RO.CONS,2022-05,-31
RO.CONS,2022-06,-32.5
RO.CONS,2022-07,-29.5
RO.CONS,2022-08,-30.4
RO.CONS,2022-09,-31
RO.CONS,2022-10,-30.3
RO.CONS,2022-11,-31.9
RO.CONS,2022-12,-30.9
RO.CONS,2023-01,-29
RO.CONS,2023-02,-27.3
RO.CONS,2023-03,-25.2
RO.CONS,2023-04,-22.2
RO.CONS,2023-05,-19.5
RO.CONS,2023-06,-17.2
RO.CONS,2023-07,-16.5
RO.CONS,2023-08,-18.3
RO.CONS,2023-09,-16.2
RO.CONS,2023-10,-18
RO.CONS,2023-11,-19.5
RO.CONS,2023-12,-17.4
RO.CONS,2024-01,-17.8
RO.CONS,2024-02,-17.4
RO.CONS,2024-03,-15.5
RO.CONS,2024-04,-13.6
RO.CONS,2024-05,-15.4
RO.CONS,2024-06,-10.7
RO.CONS,2024-07,-14.7
RO.CONS,2024-08,-12.1
RO.CONS,2024-09,
RO.CONS,2024-10,
RO.CONS,2024-11,
RO.CONS,2024-12,
RO.CONS,2025-01,
RO.CONS,2025-02,
RO.CONS,2025-03,
RO.CONS,2025-04,
RO.CONS,2025-05,
RO.CONS,2025-06,
RO.CONS,2025-07,
RO.CONS,2025-08,
RO.CONS,2025-09,
RO.CONS,2025-10,
RO.CONS,2025-11,
RO.CONS,2025-12,
RO.CONS,2026-01,
RO.CONS,2026-02,
RO.CONS,2026-03,
RO.CONS,2026-04,
RO.CONS,2026-05,
RO.CONS,2026-06,
RO.CONS,2026-07,
RO.CONS,2026-08,
RO.CONS,2026-09,
RO.CONS,2026-10,
RO.CONS,2026-11,
RO.CONS,2026-12,
RO.RETA,1985-01,NA
RO.RETA,1985-02,NA
RO.RETA,1985-03,NA
RO.RETA,1985-04,NA
RO.RETA,1985-05,NA
RO.RETA,1985-06,NA
RO.RETA,1985-07,NA
RO.RETA,1985-08,NA
RO.RETA,1985-09,NA
RO.RETA,1985-10,NA
RO.RETA,1985-11,NA
RO.RETA,1985-12,NA
RO.RETA,1986-01,NA
RO.RETA,1986-02,NA
RO.RETA,1986-03,NA
RO.RETA,1986-04,NA
RO.RETA,1986-05,NA
RO.RETA,1986-06,NA
RO.RETA,1986-07,NA
RO.RETA,1986-08,NA
RO.RETA,1986-09,NA
RO.RETA,1986-10,NA
RO.RETA,1986-11,NA
RO.RETA,1986-12,NA
RO.RETA,1987-01,NA
RO.RETA,1987-02,NA
RO.RETA,1987-03,NA
RO.RETA,1987-04,NA
RO.RETA,1987-05,NA
RO.RETA,1987-06,NA
RO.RETA,1987-07,NA
RO.RETA,1987-08,NA
RO.RETA,1987-09,NA
RO.RETA,1987-10,NA
RO.RETA,1987-11,NA
RO.RETA,1987-12,NA
RO.RETA,1988-01,NA
RO.RETA,1988-02,NA
RO.RETA,1988-03,NA
RO.RETA,1988-04,NA
RO.RETA,1988-05,NA
RO.RETA,1988-06,NA
RO.RETA,1988-07,NA
RO.RETA,1988-08,NA
RO.RETA,1988-09,NA
RO.RETA,1988-10,NA
RO.RETA,1988-11,NA
RO.RETA,1988-12,NA
RO.RETA,1989-01,NA
RO.RETA,1989-02,NA
RO.RETA,1989-03,NA
RO.RETA,1989-04,NA
RO.RETA,1989-05,NA
RO.RETA,1989-06,NA
RO.RETA,1989-07,NA
RO.RETA,1989-08,NA
RO.RETA,1989-09,NA
RO.RETA,1989-10,NA
RO.RETA,1989-11,NA
RO.RETA,1989-12,NA
RO.RETA,1990-01,NA
RO.RETA,1990-02,NA
RO.RETA,1990-03,NA
RO.RETA,1990-04,NA
RO.RETA,1990-05,NA
RO.RETA,1990-06,NA
RO.RETA,1990-07,NA
RO.RETA,1990-08,NA
RO.RETA,1990-09,NA
RO.RETA,1990-10,NA
RO.RETA,1990-11,NA
RO.RETA,1990-12,NA
RO.RETA,1991-01,NA
RO.RETA,1991-02,NA
RO.RETA,1991-03,NA
RO.RETA,1991-04,NA
RO.RETA,1991-05,NA
RO.RETA,1991-06,NA
RO.RETA,1991-07,NA
RO.RETA,1991-08,NA
RO.RETA,1991-09,NA
RO.RETA,1991-10,NA
RO.RETA,1991-11,NA
RO.RETA,1991-12,NA
RO.RETA,1992-01,NA
RO.RETA,1992-02,NA
RO.RETA,1992-03,NA
RO.RETA,1992-04,NA
RO.RETA,1992-05,NA
RO.RETA,1992-06,NA
RO.RETA,1992-07,NA
RO.RETA,1992-08,NA
RO.RETA,1992-09,NA
RO.RETA,1992-10,NA
RO.RETA,1992-11,NA
RO.RETA,1992-12,NA
RO.RETA,1993-01,NA
RO.RETA,1993-02,NA
RO.RETA,1993-03,NA
RO.RETA,1993-04,NA
RO.RETA,1993-05,NA
RO.RETA,1993-06,NA
RO.RETA,1993-07,NA
RO.RETA,1993-08,NA
RO.RETA,1993-09,NA
RO.RETA,1993-10,NA
RO.RETA,1993-11,NA
RO.RETA,1993-12,NA
RO.RETA,1994-01,11.5
RO.RETA,1994-02,12.5
RO.RETA,1994-03,13.2
RO.RETA,1994-04,17.8
RO.RETA,1994-05,18.2
RO.RETA,1994-06,18.9
RO.RETA,1994-07,8
RO.RETA,1994-08,8.4
RO.RETA,1994-09,8.9
RO.RETA,1994-10,-2
RO.RETA,1994-11,-1.5
RO.RETA,1994-12,-1
RO.RETA,1995-01,20.4
RO.RETA,1995-02,21.6
RO.RETA,1995-03,22.3
RO.RETA,1995-04,27.5
RO.RETA,1995-05,27.6
RO.RETA,1995-06,28.1
RO.RETA,1995-07,17.6
RO.RETA,1995-08,17.7
RO.RETA,1995-09,18
RO.RETA,1995-10,16.3
RO.RETA,1995-11,16.6
RO.RETA,1995-12,16.9
RO.RETA,1996-01,23.2
RO.RETA,1996-02,24.7
RO.RETA,1996-03,25.6
RO.RETA,1996-04,16.2
RO.RETA,1996-05,15.8
RO.RETA,1996-06,16
RO.RETA,1996-07,21.9
RO.RETA,1996-08,21.9
RO.RETA,1996-09,22
RO.RETA,1996-10,24.4
RO.RETA,1996-11,24.6
RO.RETA,1996-12,24.7
RO.RETA,1997-01,25
RO.RETA,1997-02,25.9
RO.RETA,1997-03,26.2
RO.RETA,1997-04,28.9
RO.RETA,1997-05,28.7
RO.RETA,1997-06,29.1
RO.RETA,1997-07,32.5
RO.RETA,1997-08,32.3
RO.RETA,1997-09,32.5
RO.RETA,1997-10,31.1
RO.RETA,1997-11,31.4
RO.RETA,1997-12,31.4
RO.RETA,1998-01,20.5
RO.RETA,1998-02,21.1
RO.RETA,1998-03,21
RO.RETA,1998-04,14
RO.RETA,1998-05,13.6
RO.RETA,1998-06,14.1
RO.RETA,1998-07,12.8
RO.RETA,1998-08,12.3
RO.RETA,1998-09,12.3
RO.RETA,1998-10,10.4
RO.RETA,1998-11,10.5
RO.RETA,1998-12,10.5
RO.RETA,1999-01,9.2
RO.RETA,1999-02,9.7
RO.RETA,1999-03,9.4
RO.RETA,1999-04,3.1
RO.RETA,1999-05,2.5
RO.RETA,1999-06,3.3
RO.RETA,1999-07,5.2
RO.RETA,1999-08,4.5
RO.RETA,1999-09,4.5
RO.RETA,1999-10,5
RO.RETA,1999-11,5.3
RO.RETA,1999-12,5.2
RO.RETA,2000-01,5.7
RO.RETA,2000-02,6.3
RO.RETA,2000-03,5.4
RO.RETA,2000-04,2.2
RO.RETA,2000-05,1.2
RO.RETA,2000-06,2.4
RO.RETA,2000-07,12
RO.RETA,2000-08,11.3
RO.RETA,2000-09,11.6
RO.RETA,2000-10,10
RO.RETA,2000-11,10.6
RO.RETA,2000-12,10.6
RO.RETA,2001-01,8.9
RO.RETA,2001-02,9.9
RO.RETA,2001-03,8.6
RO.RETA,2001-04,11.2
RO.RETA,2001-05,9.7
RO.RETA,2001-06,11.7
RO.RETA,2001-07,11.3
RO.RETA,2001-08,10.7
RO.RETA,2001-09,11.1
RO.RETA,2001-10,10.4
RO.RETA,2001-11,11
RO.RETA,2001-12,10.9
RO.RETA,2002-01,16.9
RO.RETA,2002-02,18.9
RO.RETA,2002-03,17.1
RO.RETA,2002-04,18.1
RO.RETA,2002-05,15.9
RO.RETA,2002-06,3.9
RO.RETA,2002-07,11.3
RO.RETA,2002-08,11.6
RO.RETA,2002-09,10.8
RO.RETA,2002-10,12
RO.RETA,2002-11,11.4
RO.RETA,2002-12,11.5
RO.RETA,2003-01,15.1
RO.RETA,2003-02,10.9
RO.RETA,2003-03,14.4
RO.RETA,2003-04,17.7
RO.RETA,2003-05,25.2
RO.RETA,2003-06,23
RO.RETA,2003-07,20
RO.RETA,2003-08,21.4
RO.RETA,2003-09,18.7
RO.RETA,2003-10,19.6
RO.RETA,2003-11,18.1
RO.RETA,2003-12,20.5
RO.RETA,2004-01,17.7
RO.RETA,2004-02,21.6
RO.RETA,2004-03,21.6
RO.RETA,2004-04,19.3
RO.RETA,2004-05,18.6
RO.RETA,2004-06,22.6
RO.RETA,2004-07,19.4
RO.RETA,2004-08,22.2
RO.RETA,2004-09,22.8
RO.RETA,2004-10,23.8
RO.RETA,2004-11,21.3
RO.RETA,2004-12,21.8
RO.RETA,2005-01,21.1
RO.RETA,2005-02,17
RO.RETA,2005-03,18.4
RO.RETA,2005-04,17.9
RO.RETA,2005-05,18.9
RO.RETA,2005-06,15.9
RO.RETA,2005-07,18
RO.RETA,2005-08,19.5
RO.RETA,2005-09,16.5
RO.RETA,2005-10,18.4
RO.RETA,2005-11,19.2
RO.RETA,2005-12,19.8
RO.RETA,2006-01,21.1
RO.RETA,2006-02,17.2
RO.RETA,2006-03,8.7
RO.RETA,2006-04,12.5
RO.RETA,2006-05,16.3
RO.RETA,2006-06,15.4
RO.RETA,2006-07,16
RO.RETA,2006-08,14.9
RO.RETA,2006-09,15
RO.RETA,2006-10,15.7
RO.RETA,2006-11,18.8
RO.RETA,2006-12,17
RO.RETA,2007-01,19.8
RO.RETA,2007-02,17.1
RO.RETA,2007-03,17.7
RO.RETA,2007-04,15.4
RO.RETA,2007-05,14.5
RO.RETA,2007-06,18.5
RO.RETA,2007-07,19.2
RO.RETA,2007-08,20.4
RO.RETA,2007-09,21.8
RO.RETA,2007-10,21.7
RO.RETA,2007-11,23.5
RO.RETA,2007-12,23.1
RO.RETA,2008-01,20.4
RO.RETA,2008-02,21.4
RO.RETA,2008-03,18.8
RO.RETA,2008-04,21.7
RO.RETA,2008-05,20.6
RO.RETA,2008-06,20.5
RO.RETA,2008-07,20.6
RO.RETA,2008-08,17.4
RO.RETA,2008-09,16.9
RO.RETA,2008-10,12.3
RO.RETA,2008-11,-1.3
RO.RETA,2008-12,1.6
RO.RETA,2009-01,4.6
RO.RETA,2009-02,-17.3
RO.RETA,2009-03,-14.3
RO.RETA,2009-04,-25
RO.RETA,2009-05,-18.9
RO.RETA,2009-06,-18.2
RO.RETA,2009-07,-18.7
RO.RETA,2009-08,-17
RO.RETA,2009-09,-4.1
RO.RETA,2009-10,-15.2
RO.RETA,2009-11,-11.8
RO.RETA,2009-12,-11.4
RO.RETA,2010-01,-11
RO.RETA,2010-02,-12.9
RO.RETA,2010-03,-10.5
RO.RETA,2010-04,-6.5
RO.RETA,2010-05,-12.6
RO.RETA,2010-06,-13.3
RO.RETA,2010-07,-16.7
RO.RETA,2010-08,-11.9
RO.RETA,2010-09,-11.6
RO.RETA,2010-10,-9.2
RO.RETA,2010-11,-7.7
RO.RETA,2010-12,-5.8
RO.RETA,2011-01,-5.1
RO.RETA,2011-02,0.6
RO.RETA,2011-03,-2.8
RO.RETA,2011-04,-1.6
RO.RETA,2011-05,-2.6
RO.RETA,2011-06,0
RO.RETA,2011-07,0.8
RO.RETA,2011-08,1.4
RO.RETA,2011-09,5.7
RO.RETA,2011-10,6
RO.RETA,2011-11,4.7
RO.RETA,2011-12,3.2
RO.RETA,2012-01,4.8
RO.RETA,2012-02,0.2
RO.RETA,2012-03,0.3
RO.RETA,2012-04,5.2
RO.RETA,2012-05,0.6
RO.RETA,2012-06,2.5
RO.RETA,2012-07,6.1
RO.RETA,2012-08,3.4
RO.RETA,2012-09,3.8
RO.RETA,2012-10,5.5
RO.RETA,2012-11,5.4
RO.RETA,2012-12,8.1
RO.RETA,2013-01,5.9
RO.RETA,2013-02,3.6
RO.RETA,2013-03,3.6
RO.RETA,2013-04,2.3
RO.RETA,2013-05,9.6
RO.RETA,2013-06,8.7
RO.RETA,2013-07,5.4
RO.RETA,2013-08,2.6
RO.RETA,2013-09,2.9
RO.RETA,2013-10,2.8
RO.RETA,2013-11,9
RO.RETA,2013-12,2.4
RO.RETA,2014-01,2.4
RO.RETA,2014-02,7.2
RO.RETA,2014-03,8.9
RO.RETA,2014-04,5
RO.RETA,2014-05,8.5
RO.RETA,2014-06,7.5
RO.RETA,2014-07,11.8
RO.RETA,2014-08,9.1
RO.RETA,2014-09,6
RO.RETA,2014-10,9.3
RO.RETA,2014-11,7.7
RO.RETA,2014-12,7.7
RO.RETA,2015-01,4.4
RO.RETA,2015-02,8
RO.RETA,2015-03,11.6
RO.RETA,2015-04,19.8
RO.RETA,2015-05,6.5
RO.RETA,2015-06,23.8
RO.RETA,2015-07,17.9
RO.RETA,2015-08,17.4
RO.RETA,2015-09,12.6
RO.RETA,2015-10,14
RO.RETA,2015-11,14.9
RO.RETA,2015-12,4.2
RO.RETA,2016-01,3.9
RO.RETA,2016-02,13
RO.RETA,2016-03,9.1
RO.RETA,2016-04,5
RO.RETA,2016-05,9.3
RO.RETA,2016-06,6.1
RO.RETA,2016-07,8.4
RO.RETA,2016-08,16.6
RO.RETA,2016-09,-8.3
RO.RETA,2016-10,2.9
RO.RETA,2016-11,3.7
RO.RETA,2016-12,0.2
RO.RETA,2017-01,-5.7
RO.RETA,2017-02,-0.8
RO.RETA,2017-03,3.7
RO.RETA,2017-04,16.7
RO.RETA,2017-05,13.2
RO.RETA,2017-06,10.7
RO.RETA,2017-07,8.7
RO.RETA,2017-08,7.1
RO.RETA,2017-09,10.3
RO.RETA,2017-10,10.6
RO.RETA,2017-11,10.4
RO.RETA,2017-12,10.2
RO.RETA,2018-01,10.7
RO.RETA,2018-02,9.5
RO.RETA,2018-03,7.1
RO.RETA,2018-04,8.5
RO.RETA,2018-05,10
RO.RETA,2018-06,6.7
RO.RETA,2018-07,8.9
RO.RETA,2018-08,6.4
RO.RETA,2018-09,13.3
RO.RETA,2018-10,10.3
RO.RETA,2018-11,7.4
RO.RETA,2018-12,10.6
RO.RETA,2019-01,5.2
RO.RETA,2019-02,1.4
RO.RETA,2019-03,12.5
RO.RETA,2019-04,10.4
RO.RETA,2019-05,7
RO.RETA,2019-06,8.6
RO.RETA,2019-07,10.4
RO.RETA,2019-08,6.3
RO.RETA,2019-09,5.9
RO.RETA,2019-10,4.3
RO.RETA,2019-11,8.2
RO.RETA,2019-12,7.2
RO.RETA,2020-01,11.4
RO.RETA,2020-02,12.6
RO.RETA,2020-03,10.3
RO.RETA,2020-04,-27.9
RO.RETA,2020-05,-22.4
RO.RETA,2020-06,-14.1
RO.RETA,2020-07,-10.1
RO.RETA,2020-08,1.2
RO.RETA,2020-09,0.6
RO.RETA,2020-10,5.3
RO.RETA,2020-11,1.9
RO.RETA,2020-12,1.4
RO.RETA,2021-01,0.9
RO.RETA,2021-02,10.6
RO.RETA,2021-03,4.7
RO.RETA,2021-04,7.5
RO.RETA,2021-05,9.4
RO.RETA,2021-06,8.4
RO.RETA,2021-07,8.8
RO.RETA,2021-08,8.5
RO.RETA,2021-09,8.9
RO.RETA,2021-10,5.7
RO.RETA,2021-11,4.6
RO.RETA,2021-12,4.5
RO.RETA,2022-01,5.8
RO.RETA,2022-02,3.2
RO.RETA,2022-03,1.8
RO.RETA,2022-04,1.7
RO.RETA,2022-05,7.2
RO.RETA,2022-06,9
RO.RETA,2022-07,9.9
RO.RETA,2022-08,9
RO.RETA,2022-09,5.2
RO.RETA,2022-10,6.1
RO.RETA,2022-11,14
RO.RETA,2022-12,10.4
RO.RETA,2023-01,8.5
RO.RETA,2023-02,3.9
RO.RETA,2023-03,6.7
RO.RETA,2023-04,1.7
RO.RETA,2023-05,7.7
RO.RETA,2023-06,4.9
RO.RETA,2023-07,3.7
RO.RETA,2023-08,4.2
RO.RETA,2023-09,6.8
RO.RETA,2023-10,7.6
RO.RETA,2023-11,8.5
RO.RETA,2023-12,8.7
RO.RETA,2024-01,10.8
RO.RETA,2024-02,9.4
RO.RETA,2024-03,8.6
RO.RETA,2024-04,11.3
RO.RETA,2024-05,5.7
RO.RETA,2024-06,7.4
RO.RETA,2024-07,7.5
RO.RETA,2024-08,4
RO.RETA,2024-09,
RO.RETA,2024-10,
RO.RETA,2024-11,
RO.RETA,2024-12,
RO.RETA,2025-01,
RO.RETA,2025-02,
RO.RETA,2025-03,
RO.RETA,2025-04,
RO.RETA,2025-05,
RO.RETA,2025-06,
RO.RETA,2025-07,
RO.RETA,2025-08,
RO.RETA,2025-09,
RO.RETA,2025-10,
RO.RETA,2025-11,
RO.RETA,2025-12,
RO.RETA,2026-01,
RO.RETA,2026-02,
RO.RETA,2026-03,
RO.RETA,2026-04,
RO.RETA,2026-05,
RO.RETA,2026-06,
RO.RETA,2026-07,
RO.RETA,2026-08,
RO.RETA,2026-09,
RO.RETA,2026-10,
RO.RETA,2026-11,
RO.RETA,2026-12,
RO.BUIL,1985-01,NA
RO.BUIL,1985-02,NA
RO.BUIL,1985-03,NA
RO.BUIL,1985-04,NA
RO.BUIL,1985-05,NA
RO.BUIL,1985-06,NA
RO.BUIL,1985-07,NA
RO.BUIL,1985-08,NA
RO.BUIL,1985-09,NA
RO.BUIL,1985-10,NA
RO.BUIL,1985-11,NA
RO.BUIL,1985-12,NA
RO.BUIL,1986-01,NA
RO.BUIL,1986-02,NA
RO.BUIL,1986-03,NA
RO.BUIL,1986-04,NA
RO.BUIL,1986-05,NA
RO.BUIL,1986-06,NA
RO.BUIL,1986-07,NA
RO.BUIL,1986-08,NA
RO.BUIL,1986-09,NA
RO.BUIL,1986-10,NA
RO.BUIL,1986-11,NA
RO.BUIL,1986-12,NA
RO.BUIL,1987-01,NA
RO.BUIL,1987-02,NA
RO.BUIL,1987-03,NA
RO.BUIL,1987-04,NA
RO.BUIL,1987-05,NA
RO.BUIL,1987-06,NA
RO.BUIL,1987-07,NA
RO.BUIL,1987-08,NA
RO.BUIL,1987-09,NA
RO.BUIL,1987-10,NA
RO.BUIL,1987-11,NA
RO.BUIL,1987-12,NA
RO.BUIL,1988-01,NA
RO.BUIL,1988-02,NA
RO.BUIL,1988-03,NA
RO.BUIL,1988-04,NA
RO.BUIL,1988-05,NA
RO.BUIL,1988-06,NA
RO.BUIL,1988-07,NA
RO.BUIL,1988-08,NA
RO.BUIL,1988-09,NA
RO.BUIL,1988-10,NA
RO.BUIL,1988-11,NA
RO.BUIL,1988-12,NA
RO.BUIL,1989-01,NA
RO.BUIL,1989-02,NA
RO.BUIL,1989-03,NA
RO.BUIL,1989-04,NA
RO.BUIL,1989-05,NA
RO.BUIL,1989-06,NA
RO.BUIL,1989-07,NA
RO.BUIL,1989-08,NA
RO.BUIL,1989-09,NA
RO.BUIL,1989-10,NA
RO.BUIL,1989-11,NA
RO.BUIL,1989-12,NA
RO.BUIL,1990-01,NA
RO.BUIL,1990-02,NA
RO.BUIL,1990-03,NA
RO.BUIL,1990-04,NA
RO.BUIL,1990-05,NA
RO.BUIL,1990-06,NA
RO.BUIL,1990-07,NA
RO.BUIL,1990-08,NA
RO.BUIL,1990-09,NA
RO.BUIL,1990-10,NA
RO.BUIL,1990-11,NA
RO.BUIL,1990-12,NA
RO.BUIL,1991-01,NA
RO.BUIL,1991-02,NA
RO.BUIL,1991-03,NA
RO.BUIL,1991-04,NA
RO.BUIL,1991-05,NA
RO.BUIL,1991-06,NA
RO.BUIL,1991-07,NA
RO.BUIL,1991-08,NA
RO.BUIL,1991-09,NA
RO.BUIL,1991-10,NA
RO.BUIL,1991-11,NA
RO.BUIL,1991-12,NA
RO.BUIL,1992-01,NA
RO.BUIL,1992-02,NA
RO.BUIL,1992-03,NA
RO.BUIL,1992-04,NA
RO.BUIL,1992-05,NA
RO.BUIL,1992-06,NA
RO.BUIL,1992-07,NA
RO.BUIL,1992-08,NA
RO.BUIL,1992-09,NA
RO.BUIL,1992-10,NA
RO.BUIL,1992-11,NA
RO.BUIL,1992-12,NA
RO.BUIL,1993-01,NA
RO.BUIL,1993-02,NA
RO.BUIL,1993-03,NA
RO.BUIL,1993-04,NA
RO.BUIL,1993-05,NA
RO.BUIL,1993-06,NA
RO.BUIL,1993-07,NA
RO.BUIL,1993-08,NA
RO.BUIL,1993-09,NA
RO.BUIL,1993-10,-9.1
RO.BUIL,1993-11,-7.7
RO.BUIL,1993-12,-6.6
RO.BUIL,1994-01,-4.5
RO.BUIL,1994-02,-3.4
RO.BUIL,1994-03,-2.1
RO.BUIL,1994-04,-3
RO.BUIL,1994-05,-1.8
RO.BUIL,1994-06,-0.3
RO.BUIL,1994-07,-2.5
RO.BUIL,1994-08,-1
RO.BUIL,1994-09,0.2
RO.BUIL,1994-10,2.5
RO.BUIL,1994-11,3.8
RO.BUIL,1994-12,4.8
RO.BUIL,1995-01,10.2
RO.BUIL,1995-02,11.1
RO.BUIL,1995-03,11.8
RO.BUIL,1995-04,19.7
RO.BUIL,1995-05,20.1
RO.BUIL,1995-06,20.9
RO.BUIL,1995-07,24.8
RO.BUIL,1995-08,25.2
RO.BUIL,1995-09,25.8
RO.BUIL,1995-10,16.5
RO.BUIL,1995-11,16.7
RO.BUIL,1995-12,17
RO.BUIL,1996-01,-3
RO.BUIL,1996-02,-2.9
RO.BUIL,1996-03,-3.2
RO.BUIL,1996-04,44
RO.BUIL,1996-05,43.5
RO.BUIL,1996-06,42.7
RO.BUIL,1996-07,42.2
RO.BUIL,1996-08,41.1
RO.BUIL,1996-09,40.1
RO.BUIL,1996-10,-15.5
RO.BUIL,1996-11,-16.8
RO.BUIL,1996-12,-17.9
RO.BUIL,1997-01,-19
RO.BUIL,1997-02,-20.3
RO.BUIL,1997-03,-21.6
RO.BUIL,1997-04,-25.2
RO.BUIL,1997-05,-26.7
RO.BUIL,1997-06,-28.5
RO.BUIL,1997-07,24.8
RO.BUIL,1997-08,22.9
RO.BUIL,1997-09,21.2
RO.BUIL,1997-10,16.9
RO.BUIL,1997-11,15.2
RO.BUIL,1997-12,13.3
RO.BUIL,1998-01,10.3
RO.BUIL,1998-02,8.4
RO.BUIL,1998-03,6.4
RO.BUIL,1998-04,-28.4
RO.BUIL,1998-05,-30.4
RO.BUIL,1998-06,-32.1
RO.BUIL,1998-07,1
RO.BUIL,1998-08,-0.7
RO.BUIL,1998-09,-2.5
RO.BUIL,1998-10,-33.2
RO.BUIL,1998-11,-34.6
RO.BUIL,1998-12,-36
RO.BUIL,1999-01,-28
RO.BUIL,1999-02,-29.7
